Kingdom;Phylum;Class;Subclass;Order;Family;Genus;Species;Common name; Gestation_days ;Lactation_days;Litter/Clutch size;Weaning_mass_g;Adult_mass_g;OrderC;FamilyC;Name;Female_adult_mass_g;Male_adult_mass_g;Maximum_longevity_y
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Macaca;nigrescens;Gorontalo macaque;175.96004;365;1; ;7662.195;PRIMATES;CERCOPITHECIDAE;Macaca_nigrescens_CERCOPITHECIDAE_PRIMATES; ; ;34
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Macaca;ochreata;Booted macaque;172;344.72388;1;1416.5;7290.3;PRIMATES;CERCOPITHECIDAE;Macaca_ochreata_CERCOPITHECIDAE_PRIMATES;5458;9072;37.6
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Macaca;pagensis;Pagai island macaque;172;308.3;1;1416.5;7151.5;PRIMATES;CERCOPITHECIDAE;Macaca_pagensis_CERCOPITHECIDAE_PRIMATES;5216;9072;37.6
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Macaca;radiata;Bonnet macaque;161.56;326.27392;1;2000;5132.245;PRIMATES;CERCOPITHECIDAE;Macaca_radiata_CERCOPITHECIDAE_PRIMATES;3851;6678;30.025
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Macaca;siberu;Siberut macaque;172;308.3;1;1416.5;7151.5;PRIMATES;CERCOPITHECIDAE;Macaca_siberu_CERCOPITHECIDAE_PRIMATES;5216;9072;37.6
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Macaca;silenus;Lion-tailed macaque;176;365;1; ;6570;PRIMATES;CERCOPITHECIDAE;Macaca_silenus_CERCOPITHECIDAE_PRIMATES;6570;5900;40.175
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Macaca;sinica;Toque macaque;166.45;396.29054;1; ;4295.5;PRIMATES;CERCOPITHECIDAE;Macaca_sinica_CERCOPITHECIDAE_PRIMATES;3402;5040;35
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Macaca;sylvanus;Barbary macaque;164.42;213;1.5;2420;10875;PRIMATES;CERCOPITHECIDAE;Macaca_sylvanus_CERCOPITHECIDAE_PRIMATES;9944;14231;29.1
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Macaca;thibetana;Milne-edwards' macaque;174.58606;414.725;1;2350;10036.67;PRIMATES;CERCOPITHECIDAE;Macaca_thibetana_CERCOPITHECIDAE_PRIMATES;9000;12243;30
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Macaca;tonkeana;Tonkean macaque;173; ; ; ;10992.765;PRIMATES;CERCOPITHECIDAE;Macaca_tonkeana_CERCOPITHECIDAE_PRIMATES; ; ;28.4
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Mandrillus;leucophaeus;Drill;179.22;486.976;1; ;16251.65;PRIMATES;CERCOPITHECIDAE;Mandrillus_leucophaeus_CERCOPITHECIDAE_PRIMATES;20000; ;39.175
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Mandrillus;sphinx;Mandrill;173.99;354;1.045;3000;23000;PRIMATES;CERCOPITHECIDAE;Mandrillus_sphinx_CERCOPITHECIDAE_PRIMATES;12333;30610;46.33
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Miopithecus;ogouensis;Gabon talapoin; ; ; ; ; ;PRIMATES;CERCOPITHECIDAE;Miopithecus_ogouensis_CERCOPITHECIDAE_PRIMATES; ; ;27.03333333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Miopithecus;talapoin;Angolan talapoin;164.38;165.26748;1;450;1362.5;PRIMATES;CERCOPITHECIDAE;Miopithecus_talapoin_CERCOPITHECIDAE_PRIMATES;1625;1431;30.9
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Nasalis;larvatus;Proboscis monkey;167.15554;212.63;1.01;2000;13441.575;PRIMATES;CERCOPITHECIDAE;Nasalis_larvatus_CERCOPITHECIDAE_PRIMATES;9637;20723;25.1
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Papio;anubis;Olive baboon;178.96;338.96;1.005;3640.26;17728.56;PRIMATES;CERCOPITHECIDAE;Papio_anubis_CERCOPITHECIDAE_PRIMATES;13924.5;22957;45
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Papio;cynocephalus;Yellow baboon;176.1334375;319.48;1;3624.895;17851.25;PRIMATES;CERCOPITHECIDAE;Papio_cynocephalus_CERCOPITHECIDAE_PRIMATES;13924.5;22957;45
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Papio;hamadryas;Hamadryas baboon;179.276875;300;1;3950;18000;PRIMATES;CERCOPITHECIDAE;Papio_hamadryas_CERCOPITHECIDAE_PRIMATES;13924.5;22957;45
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Papio;papio;Guinea baboon;179.276875;319.48;1.005;3624.895;18000;PRIMATES;CERCOPITHECIDAE;Papio_papio_CERCOPITHECIDAE_PRIMATES;13924.5;22957;45
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Papio;ursinus;Chacma baboon;179.276875;338.96;1.005;3624.895;17729.44;PRIMATES;CERCOPITHECIDAE;Papio_ursinus_CERCOPITHECIDAE_PRIMATES;13924.5;22957;45
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Piliocolobus;badius;Western red colobus;161.38234;724.93484;1; ;8070.5;PRIMATES;CERCOPITHECIDAE;Piliocolobus_badius_CERCOPITHECIDAE_PRIMATES;7250;9206.5;3.158333333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Piliocolobus;foai;Central african red colobus;161.38234;724.93484;1; ;7259;PRIMATES;CERCOPITHECIDAE;Piliocolobus_foai_CERCOPITHECIDAE_PRIMATES;6650;8165.5;3.158333333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Piliocolobus;gordonorum;Uzungwa red colobus;171.35468;665.93968;1; ;8005.25;PRIMATES;CERCOPITHECIDAE;Piliocolobus_gordonorum_CERCOPITHECIDAE_PRIMATES;7250;9206.5;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Piliocolobus;kirkii;Zanzibar red colobus;168.17734;665.93968;1.005; ;7158.29;PRIMATES;CERCOPITHECIDAE;Piliocolobus_kirkii_CERCOPITHECIDAE_PRIMATES;6650;8165.5;2.166666667
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Piliocolobus;pennantii;Pennant's red colobus;161.38234;724.93484;1; ;8092.75;PRIMATES;CERCOPITHECIDAE;Piliocolobus_pennantii_CERCOPITHECIDAE_PRIMATES;7250;9206.5;3.158333333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Piliocolobus;preussi;Preuss's red colobus;183.17734;665.93968;1.005; ;8070.5;PRIMATES;CERCOPITHECIDAE;Piliocolobus_preussi_CERCOPITHECIDAE_PRIMATES;7250;9206.5;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Piliocolobus;rufomitratus;Tana river red colobus;183.17734;665.93968;1.005; ;8030.75;PRIMATES;CERCOPITHECIDAE;Piliocolobus_rufomitratus_CERCOPITHECIDAE_PRIMATES;7250;9206.5;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Piliocolobus;tephrosceles;Ugandan red colobus;171.35468;665.93968;1; ;8005.25;PRIMATES;CERCOPITHECIDAE;Piliocolobus_tephrosceles_CERCOPITHECIDAE_PRIMATES;7250;9206.5;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Piliocolobus;tholloni;Thollon's red colobus;171.35468;665.93968;1; ;7940;PRIMATES;CERCOPITHECIDAE;Piliocolobus_tholloni_CERCOPITHECIDAE_PRIMATES;7250;9206.5;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Presbytis;chrysomelas;Sarawak surili; ; ;1; ;6466.75;PRIMATES;CERCOPITHECIDAE;Presbytis_chrysomelas_CERCOPITHECIDAE_PRIMATES;6380;6568;20.70833333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Presbytis;comata;Javan surili; ; ;1.005; ;6550.07;PRIMATES;CERCOPITHECIDAE;Presbytis_comata_CERCOPITHECIDAE_PRIMATES;6800; ;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Presbytis;femoralis;Banded surili; ; ;1; ;6466.75;PRIMATES;CERCOPITHECIDAE;Presbytis_femoralis_CERCOPITHECIDAE_PRIMATES;6380;6568;20.70833333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Presbytis;frontata;White-fronted langur; ; ; ; ;5855.05;PRIMATES;CERCOPITHECIDAE;Presbytis_frontata_CERCOPITHECIDAE_PRIMATES;5670;5557;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Presbytis;hosei;Hose's langur; ; ; ; ;6277.78;PRIMATES;CERCOPITHECIDAE;Presbytis_hosei_CERCOPITHECIDAE_PRIMATES;6473;6143;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Presbytis;melalophos;Sumatran surili; ; ;1; ;6466.75;PRIMATES;CERCOPITHECIDAE;Presbytis_melalophos_CERCOPITHECIDAE_PRIMATES;6380;6568;20.70833333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Presbytis;natunae;Natuna island surili; ; ;1; ;6460;PRIMATES;CERCOPITHECIDAE;Presbytis_natunae_CERCOPITHECIDAE_PRIMATES;6380;6568;20.70833333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Presbytis;potenziani;Mentawai langur; ; ;1.01; ;6400;PRIMATES;CERCOPITHECIDAE;Presbytis_potenziani_CERCOPITHECIDAE_PRIMATES;6407;5939;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Presbytis;rubicunda;Maroon leaf-monkey; ; ;1.005; ;6324.265;PRIMATES;CERCOPITHECIDAE;Presbytis_rubicunda_CERCOPITHECIDAE_PRIMATES;6829;6338;7.316666667
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Presbytis;siamensis;White-thighed surili; ; ;1; ;6460;PRIMATES;CERCOPITHECIDAE;Presbytis_siamensis_CERCOPITHECIDAE_PRIMATES;6380;6568;20.70833333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Presbytis;thomasi;Thomas's langur; ; ;1.005; ;6689.99;PRIMATES;CERCOPITHECIDAE;Presbytis_thomasi_CERCOPITHECIDAE_PRIMATES;6788;6766;12.225
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Procolobus;verus;Olive colobus;167.84; ;1.01; ;3977.86;PRIMATES;CERCOPITHECIDAE;Procolobus_verus_CERCOPITHECIDAE_PRIMATES;4218;4637;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Pygathrix;cinerea;Gray-shanked douc langur;182.88;330;1; ;9875;PRIMATES;CERCOPITHECIDAE;Pygathrix_cinerea_CERCOPITHECIDAE_PRIMATES;8432.5;11025;26.78333333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Pygathrix;nemaeus;Red-shanked douc langur;182.88;330;1; ;9875;PRIMATES;CERCOPITHECIDAE;Pygathrix_nemaeus_CERCOPITHECIDAE_PRIMATES;8432.5;11025;26.78333333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Pygathrix;nigripes;Black-shanked douc langur;182.88;330;1; ;10104.16;PRIMATES;CERCOPITHECIDAE;Pygathrix_nigripes_CERCOPITHECIDAE_PRIMATES;8432.5;11025;26.78333333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Rhinopithecus;avunculus;Tonkin snub-nosed monkey;200; ;1; ;9043.095;PRIMATES;CERCOPITHECIDAE;Rhinopithecus_avunculus_CERCOPITHECIDAE_PRIMATES;8250;14500;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Rhinopithecus;bieti;Black snub-nosed monkey;170; ; ; ;14750;PRIMATES;CERCOPITHECIDAE;Rhinopithecus_bieti_CERCOPITHECIDAE_PRIMATES;12450;19274.5;29.5
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Rhinopithecus;brelichi;Gray snub-nosed monkey;199.67; ;1; ;14500;PRIMATES;CERCOPITHECIDAE;Rhinopithecus_brelichi_CERCOPITHECIDAE_PRIMATES;13875;18216;29.5
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Rhinopithecus;roxellana;Golden snub-nosed monkey;199.34; ;1; ;14750;PRIMATES;CERCOPITHECIDAE;Rhinopithecus_roxellana_CERCOPITHECIDAE_PRIMATES;12300;18216;29.5
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Semnopithecus;ajax;Kashmir gray langur;192;349.40528;1.02;2100;12679.29;PRIMATES;CERCOPITHECIDAE;Semnopithecus_ajax_CERCOPITHECIDAE_PRIMATES;10206;15876;29.275
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Semnopithecus;dussumieri;Southern plains gray langur;192;349.40528;1.02;2100;12679.29;PRIMATES;CERCOPITHECIDAE;Semnopithecus_dussumieri_CERCOPITHECIDAE_PRIMATES;10206;15876;29.275
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Semnopithecus;entellus;Northern plains gray langur;192;349.40528;1.02;2100;12679.29;PRIMATES;CERCOPITHECIDAE;Semnopithecus_entellus_CERCOPITHECIDAE_PRIMATES;10206;15876;29.275
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Semnopithecus;hector;Tarai gray langur;192;349.40528;1.02;2100;12679.29;PRIMATES;CERCOPITHECIDAE;Semnopithecus_hector_CERCOPITHECIDAE_PRIMATES;10206;15876;29.275
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Semnopithecus;hypoleucos;Black-footed gray langur;192;349.40528;1.02;2100;12236.395;PRIMATES;CERCOPITHECIDAE;Semnopithecus_hypoleucos_CERCOPITHECIDAE_PRIMATES;10206;15876;29.275
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Semnopithecus;priam;Tufted gray langur;192;349.40528;1.02;2100;12679.29;PRIMATES;CERCOPITHECIDAE;Semnopithecus_priam_CERCOPITHECIDAE_PRIMATES;10206;15876;29.275
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Semnopithecus;schistaceus;Nepal gray langur;192;349.40528;1.02;2100;12679.29;PRIMATES;CERCOPITHECIDAE;Semnopithecus_schistaceus_CERCOPITHECIDAE_PRIMATES;10206;15876;29.275
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Simias;concolor;Simakobou; ; ;1.02; ;7723;PRIMATES;CERCOPITHECIDAE;Simias_concolor_CERCOPITHECIDAE_PRIMATES;6889;9148;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Theropithecus;gelada;Gelada;172.41658;450.8572;1;3900;15964.11;PRIMATES;CERCOPITHECIDAE;Theropithecus_gelada_CERCOPITHECIDAE_PRIMATES;11920;18375;36
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;auratus;Javan lutung; ; ; ; ;9719.6;PRIMATES;CERCOPITHECIDAE;Trachypithecus_auratus_CERCOPITHECIDAE_PRIMATES; ; ;31.1
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;barbei;Tenasserim lutung;149.74512;365;1; ;7071.5;PRIMATES;CERCOPITHECIDAE;Trachypithecus_barbei_CERCOPITHECIDAE_PRIMATES;6194.5;7484;33.9
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;cristatus;Silvery lutung;149.74512;365;1; ;7071.5;PRIMATES;CERCOPITHECIDAE;Trachypithecus_cristatus_CERCOPITHECIDAE_PRIMATES;6194.5;7484;33.9
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;delacouri;Delacour's langur; ;398;1.5; ;7325;PRIMATES;CERCOPITHECIDAE;Trachypithecus_delacouri_CERCOPITHECIDAE_PRIMATES;7800;7784.5;26.3
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;ebenus;Indochinese black langur; ;398; ; ;7884.5;PRIMATES;CERCOPITHECIDAE;Trachypithecus_ebenus_CERCOPITHECIDAE_PRIMATES;7800;7784.5;31.1
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;francoisi;Francois' langur; ;398; ; ;7604.75;PRIMATES;CERCOPITHECIDAE;Trachypithecus_francoisi_CERCOPITHECIDAE_PRIMATES;7800;7784.5;26.3
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;geei;Gee's golden langur; ; ;1.01; ;9825;PRIMATES;CERCOPITHECIDAE;Trachypithecus_geei_CERCOPITHECIDAE_PRIMATES;8700;10950;15.30833333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;germaini;Indochinese lutung;149.74512;365;1; ;7071.5;PRIMATES;CERCOPITHECIDAE;Trachypithecus_germaini_CERCOPITHECIDAE_PRIMATES;6194.5;7484;33.9
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;hatinhensis;Hatinh langur; ;398; ; ;7884.5;PRIMATES;CERCOPITHECIDAE;Trachypithecus_hatinhensis_CERCOPITHECIDAE_PRIMATES;7900;7784.5;26.3
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;johnii;Nilgiri langur; ; ;1; ;11725.25;PRIMATES;CERCOPITHECIDAE;Trachypithecus_johnii_CERCOPITHECIDAE_PRIMATES;11192;11709;34.6
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;laotum;Laotian langur; ;398; ; ;7604.75;PRIMATES;CERCOPITHECIDAE;Trachypithecus_laotum_CERCOPITHECIDAE_PRIMATES;7800;7784.5;26.3
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;obscurus;Dusky leaf-monkey;146.63;365;1; ;7163.94;PRIMATES;CERCOPITHECIDAE;Trachypithecus_obscurus_CERCOPITHECIDAE_PRIMATES;6250;8031;33.9
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;phayrei;Phayre's leaf-monkey;158.37256;336.23206;1; ;7247.88;PRIMATES;CERCOPITHECIDAE;Trachypithecus_phayrei_CERCOPITHECIDAE_PRIMATES;6250;7938;33.9
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;pileatus;Capped langur; ; ; ; ;11450;PRIMATES;CERCOPITHECIDAE;Trachypithecus_pileatus_CERCOPITHECIDAE_PRIMATES;9938;12750;25.2
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;poliocephalus;White-headed langur; ;398; ; ;7604.75;PRIMATES;CERCOPITHECIDAE;Trachypithecus_poliocephalus_CERCOPITHECIDAE_PRIMATES;7800;7784.5;26.45
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;shortridgei;Shortridge's langur; ; ; ; ;11450;PRIMATES;CERCOPITHECIDAE;Trachypithecus_shortridgei_CERCOPITHECIDAE_PRIMATES;9938;12750;25.2
Animalia;Chordata;Mammalia;Eutheria;Primates;Cercopithecidae;Trachypithecus;vetulus;Purple-faced langur;211;250;1;1100;7081.8;PRIMATES;CERCOPITHECIDAE;Trachypithecus_vetulus_CERCOPITHECIDAE_PRIMATES;5178.5;8391.5;26.1
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Allocebus;trichotis;Hairy-eared dwarf lemur; ; ;1;57.15;78.09;PRIMATES;CHEIROGALEIDAE;Allocebus_trichotis_CHEIROGALEIDAE_PRIMATES; ; ;8.983333333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Cheirogaleus;adipicaudatus;Spiny desert dwarf lemur;65.74176;60.65;2.25; ;340;PRIMATES;CHEIROGALEIDAE;Cheirogaleus_adipicaudatus_CHEIROGALEIDAE_PRIMATES; ; ;23.20833333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Cheirogaleus;crossleyi;Crossley's dwarf lemur;70.7623;47.1579;2.255; ;420.11;PRIMATES;CHEIROGALEIDAE;Cheirogaleus_crossleyi_CHEIROGALEIDAE_PRIMATES; ; ;15
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Cheirogaleus;major;Greater dwarf lemur;70.7623;47.1579;2.255; ;420.11;PRIMATES;CHEIROGALEIDAE;Cheirogaleus_major_CHEIROGALEIDAE_PRIMATES; ; ;15
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Cheirogaleus;medius;Lesser dwarf lemur;61.79;61.78508;2.14; ;248.38;PRIMATES;CHEIROGALEIDAE;Cheirogaleus_medius_CHEIROGALEIDAE_PRIMATES; ; ;23.20833333
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Cheirogaleus;sibreei;Sibree's dwarf lemur;70.7623;47.1579;2.255; ;420.11;PRIMATES;CHEIROGALEIDAE;Cheirogaleus_sibreei_CHEIROGALEIDAE_PRIMATES; ; ;15
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Microcebus;berthae;Berthe's mouse lemur; ; ; ; ;33.45;PRIMATES;CHEIROGALEIDAE;Microcebus_berthae_CHEIROGALEIDAE_PRIMATES; ; ;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Microcebus;griseorufus;Red-and-gray mouse lemur;60.34;39.7834;2.41; ;69;PRIMATES;CHEIROGALEIDAE;Microcebus_griseorufus_CHEIROGALEIDAE_PRIMATES; ; ;18.2
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Microcebus;murinus;Gray mouse lemur;60.34;39.7834;2.41; ;66.9;PRIMATES;CHEIROGALEIDAE;Microcebus_murinus_CHEIROGALEIDAE_PRIMATES; ; ;18.2
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Microcebus;myoxinus;Peters' mouse lemur;60.165;39.7834;2.205; ;64.8;PRIMATES;CHEIROGALEIDAE;Microcebus_myoxinus_CHEIROGALEIDAE_PRIMATES; ; ;18.2
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Microcebus;ravelobensis;Ravelobe mouse lemur; ; ; ; ;58.6;PRIMATES;CHEIROGALEIDAE;Microcebus_ravelobensis_CHEIROGALEIDAE_PRIMATES; ; ;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Microcebus;rufus;Eastern rufous mouse lemur;60.34;39.7834;2.41; ;66.9;PRIMATES;CHEIROGALEIDAE;Microcebus_rufus_CHEIROGALEIDAE_PRIMATES; ; ;18.2
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Microcebus;sambiranensis;Sambirano mouse lemur; ; ; ; ;49.06;PRIMATES;CHEIROGALEIDAE;Microcebus_sambiranensis_CHEIROGALEIDAE_PRIMATES; ; ;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Microcebus;tavaratra;Northern rufous mouse lemur; ; ; ; ;68.01;PRIMATES;CHEIROGALEIDAE;Microcebus_tavaratra_CHEIROGALEIDAE_PRIMATES; ; ;
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Mirza;coquereli;Giant mouse lemur;89;136;1.71; ;311.2;PRIMATES;CHEIROGALEIDAE;Mirza_coquereli_CHEIROGALEIDAE_PRIMATES; ; ;17.4
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Phaner;electromontis;Mt. d'ambre fork-crowned lemur;174.46; ;1; ;400;PRIMATES;CHEIROGALEIDAE;Phaner_electromontis_CHEIROGALEIDAE_PRIMATES; ; ;25.45
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Phaner;furcifer;Masoala fork-crowned lemur;174.46; ;1; ;400;PRIMATES;CHEIROGALEIDAE;Phaner_furcifer_CHEIROGALEIDAE_PRIMATES; ; ;25.45
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Phaner;pallescens;Pale fork-crowned lemur;174.46; ;1; ;400;PRIMATES;CHEIROGALEIDAE;Phaner_pallescens_CHEIROGALEIDAE_PRIMATES; ; ;25.45
Animalia;Chordata;Mammalia;Eutheria;Primates;Cheirogaleidae;Phaner;parienti;Pariente's fork-crowned lemur;174.46; ;1; ;400;PRIMATES;CHEIROGALEIDAE;Phaner_parienti_CHEIROGALEIDAE_PRIMATES; ; ;25.45
Animalia;Chordata;Mammalia;Eutheria;Primates;Daubentoniidae;Daubentonia;madagascariensis;Aye-aye;167;197.7;1;1535;2610.33;PRIMATES;DAUBENTONIIDAE;Daubentonia_madagascariensis_DAUBENTONIIDAE_PRIMATES; ; ;24.3
Animalia;Chordata;Mammalia;Eutheria;Primates;Galagidae;Euoticus;elegantulus;Southern needle-clawed bushbaby;135.206; ;0.99; ;280;PRIMATES;GALAGIDAE;Euoticus_elegantulus_GALAGIDAE_PRIMATES; ; ;15
Animalia;Chordata;Mammalia;Eutheria;Primates;Galagidae;Euoticus;pallidus;Northern needle-clawed bushbaby; ; ; ; ;277.37;PRIMATES;GALAGIDAE;Euoticus_pallidus_GALAGIDAE_PRIMATES; ; ;15
Animalia;Chordata;Mammalia;Eutheria;Primates;Galagidae;Galago;alleni;Bioko allen's bushbaby;134.52446; ;1.22; ;277.615;PRIMATES;GALAGIDAE;Galago_alleni_GALAGIDAE_PRIMATES; ; ;12
Animalia;Chordata;Mammalia;Eutheria;Primates;Galagidae;Galago;cameronensis;Cross river bushbaby;134.52446; ;1.22; ;277.615;PRIMATES;GALAGIDAE;Galago_cameronensis_GALAGIDAE_PRIMATES; ; ;12
Animalia;Chordata;Mammalia;Eutheria;Primates;Galagidae;Galago;demidoff;Prince demidoff's bushbaby;111;45.654;1.29; ;63.1;PRIMATES;GALAGIDAE;Galago_demidoff_GALAGIDAE_PRIMATES; ; ;14
Animalia;Chordata;Mammalia;Eutheria;Primates;Galagidae;Galago;gabonensis;Gabon bushbaby;134.52446; ;1.22; ;277.615;PRIMATES;GALAGIDAE;Galago_gabonensis_GALAGIDAE_PRIMATES; ; ;12
Animalia;Chordata;Mammalia;Eutheria;Primates;Galagidae;Galago;gallarum;Somali bushbaby;126.49;89.08874;1.5;108.335;192.2;PRIMATES;GALAGIDAE;Galago_gallarum_GALAGIDAE_PRIMATES; ; ;18.83333333
Animalia;Chordata;Mammalia;Eutheria;Primates;Galagidae;Galago;granti;Grant's bushbaby;126;89.08874;1.5;108.335;181.85;PRIMATES;GALAGIDAE;Galago_granti_GALAGIDAE_PRIMATES; ; ;18.83333333
Animalia;Chordata;Mammalia;Eutheria;Primates;Galagidae;Galago;matschiei;Dusky bushbaby;126.49;89.08874;1.5;108.335;192.2;PRIMATES;GALAGIDAE;Galago_matschiei_GALAGIDAE_PRIMATES; ; ;18.83333333
Animalia;Chordata;Mammalia;Eutheria;Primates;Galagidae;Galago;moholi;Moholi bushbaby;126;90.46;1.545;100;180;PRIMATES;GALAGIDAE;Galago_moholi_GALAGIDAE_PRIMATES; ; ;18.83333333
